Combination_ID,Combination_Name,Selection_Idx,Crossover_Idx,Mutation_Idx,LocalSearch_Idx,Instance,BKS_Fitness,BKS_Vehicles,BKS_Distance,Best_Fitness,Best_Vehicles,Best_Distance,Is_Feasible,Total_Time,Time_To_Best,Num_Improvements,Longest_Stagnation
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR1_2_1,6746.599999999999,20,4819.0,7487.671755823793,22,5199.772052655412,True,68.1662106513977,45.86172580718994,6,25.0943284034729
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR1_2_2,6192.14,17,4621.0,6002.486663741125,19,4349.628017203714,True,77.28926396369934,52.2791633605957,6,36.20266127586365
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR1_2_3,5634.56,14,4402.0,5075.43347358133,19,3677.850343174877,True,74.37382245063782,42.00973558425903,5,32.364023208618164
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR1_2_4,3632.4,10,3027.0,3870.390269577442,13,3071.738309188446,True,64.38334226608276,64.38321781158447,8,21.623239517211914
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR1_2_5,6283.200000000001,16,4760.0,6219.390367027993,19,4506.804613788401,True,71.1384289264679,30.312962293624878,5,40.8254029750824
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR1_2_6,6049.26,13,4801.0,5383.034313313952,17,4017.189786055188,True,66.60553789138794,43.65527629852295,6,22.95017123222351
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR1_2_7,4393.32,12,3543.0,4393.787157732588,17,3278.9456400989457,True,69.5308165550232,36.19242238998413,7,33.338338136672974
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR1_2_8,3255.62,9,2759.0,3589.2112410880127,11,2941.976427121322,True,74.80818700790405,31.58572554588318,4,43.22239089012146
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR1_2_9,6364.26,13,5051.0,5563.381250806447,17,4151.777052840632,True,66.32657361030579,29.19464635848999,6,37.131861448287964
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR1_2_10,4470.08,11,3664.0,4567.900014444386,14,3568.6718862846765,True,72.18178105354309,62.276687145233154,8,20.629149913787842
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR2_2_1,4480.3,5,4073.0,4703.363714237614,6,4199.431887712155,True,133.52154231071472,45.7808153629303,4,87.74065899848938
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR2_2_2,4099.68,4,3796.0,4574.353555980231,5,4158.5032327093,True,84.7050929069519,74.39036202430725,7,28.409240007400513
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR2_2_3,3345.84,4,3098.0,3716.8579853760616,5,3378.9618048873285,True,119.90582871437073,10.555895328521729,2,109.34987807273865
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR2_2_4,2635.1600000000003,3,2486.0,2401.5717233914343,4,2223.6775216587353,True,165.72622632980347,130.71652340888977,7,75.18852949142456
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR2_2_5,3713.0400000000004,4,3438.0,4023.235803368441,5,3657.4870939713096,True,129.05410718917847,129.05399370193481,3,112.24848675727844
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR2_2_6,4725.4800000000005,3,4458.0,3705.3911947213446,4,3430.9177728901336,True,72.23770093917847,31.788822412490845,4,40.44881319999695
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR2_2_7,3283.88,3,3098.0,3176.1989371506193,4,2940.9249418061286,True,73.3262107372284,32.41081142425537,3,40.91532611846924
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR2_2_8,2546.96,2,2449.0,2495.626044623288,4,2310.764856132674,True,64.98592138290405,15.911065816879272,2,49.07480192184448
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR2_2_9,4157.320000000001,3,3922.0,3778.0363320913093,4,3498.1817889734343,True,159.25700116157532,130.8483386039734,5,45.516361951828
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LR2_2_10,3450.3,3,3255.0,3230.2678117908995,4,2990.988714621203,True,182.3573338985443,71.30070114135742,3,111.05657148361206
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LRC1_2_1,4976.28,19,3606.0,5216.389341784827,20,3725.9923869891622,True,64.8980462551117,29.677826642990112,6,35.22015333175659
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LRC1_2_2,4772.3,15,3671.0,4816.1454777921435,18,3541.2834395530467,True,73.94954204559326,66.4281837940216,9,14.786039352416992
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LRC1_2_3,3975.3,13,3155.0,4470.100788885591,15,3438.539068373532,True,77.67341136932373,16.077198266983032,5,61.596150398254395
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LRC1_2_4,3158.4,10,2632.0,3481.242078256317,13,2762.8905382986645,True,63.38171911239624,32.123717308044434,8,31.25788950920105
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LRC1_2_5,4905.12,16,3716.0,5466.229348054191,19,3961.035759459559,True,67.92667388916016,51.4804892539978,5,27.1261305809021
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LRC1_2_6,4715.04,16,3572.0,4709.741467960527,18,3463.0451970297995,True,71.10573983192444,47.63742256164551,8,23.468252658843994
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LRC1_2_7,4692.4800000000005,14,3666.0,4987.393812618114,17,3721.9356810582935,True,75.18945932388306,50.210153579711914,6,30.25157403945923
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LRC1_2_8,3963.96,13,3146.0,4505.552564102699,16,3413.2973970474986,True,63.27954626083374,61.58348226547241,6,21.073744773864746
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LRC1_2_9,3977.82,13,3157.0,4339.011853028125,16,3287.1301916879734,True,63.76783514022827,29.767236948013306,6,34.000537395477295
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LRC1_2_10,3631.96,12,2929.0,3850.702329599159,14,3008.361194999343,True,76.3180718421936,29.162928819656372,6,47.15507650375366
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LRC2_2_1,4026.4000000000005,6,3595.0,3421.0051998541,7,3000.881754257982,True,102.14432144165039,38.70231819152832,3,63.44194054603577
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LRC2_2_2,3473.8,5,3158.0,3416.836895250903,8,2945.5490476300893,True,70.78639340400696,50.65045523643494,3,41.00567579269409
combo_1,LS_Set2_50_50_Ranking,1,1,0,9,LRC2_2_3,3112.5600000000004,4,2882.0,3305.538127746175,6,2951.373328344799,True,85.92376637458801,57.4800808429718,4,28.443599700927734
