Combination_ID,Selection_Idx,Crossover_Idx,Mutation_Idx,LocalSearch_Idx,Instance,BKS_Fitness,BKS_Vehicles,Best_Fitness,Best_Vehicles,Best_Distance,Is_Feasible,Total_Time,Time_To_Best,Num_Improvements,Longest_Stagnation
combo_2,0,0,2,0,lc101,1160.6,10,1160.511613719967,10,828.9368669428337,True,60.97958159446716,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc102,1160.6,10,1160.5116137199673,10,828.9368669428338,True,60.388662338256836,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc103,1407.6,9,1159.0105788377905,10,827.8646991698504,True,60.314860105514526,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc104,1169.6,9,1146.0399771180337,10,818.5999836557384,True,60.51868033409119,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc105,1160.6,10,1160.511613719967,10,828.9368669428337,True,60.430352210998535,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc106,1160.6,10,1160.511613719967,10,828.9368669428337,True,60.20359468460083,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc107,1160.6,10,1160.5116137199673,10,828.9368669428338,True,60.71877670288086,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc108,1156.3999999999999,10,1157.0148873174508,10,826.4392052267506,True,60.681843519210815,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc109,1361.36,9,1158.9432585727593,10,827.8166132662567,True,61.132542848587036,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc201,663.0400000000001,3,662.5433434720816,3,591.5565566715013,True,61.278069496154785,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc202,663.0400000000001,3,662.5433434720816,3,591.5565566715013,True,60.89702129364014,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc203,661.9200000000001,3,662.1142559143073,3,591.1734427806314,True,61.83579134941101,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc204,661.9200000000001,3,668.3728318720863,3,596.7614570286485,True,61.10729622840881,34.90290880203247,8,25.32926654815674
